Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Lead Time,Factory,Factory Latitude,Factory Longitude,Customer Latitude,Customer Longitude,Shipping Distance (km),Shipping Distance Scaled,Sales Scaled,Units Scaled,Cost Scaled,Gross Profit Scaled,Cluster,Cluster Label
4243,US-2023-111010-CHO-SCR-58000,2025-01-22,2028-07-20,3,111010,United States,Morristown,New Jersey,7960,0,0,CHO-SCR-58000,13,21.6,6,15.0,6.6,12.0,0,32.881893,-111.768036,40.7128,-74.006,3451.7643866076123,1.450194642630482,0.6782317812320169,0.9910035843867724,0.3670751115499517,0.878095086233225,2,Slow Route
4244,US-2023-125850-CHO-MIL-31000,2025-01-22,2028-07-20,3,125850,United States,San Diego,California,92037,0,3,CHO-MIL-31000,10,9.75,3,6.33,3.42,13.0,4,32.076176,-81.088371,34.0522,-118.2437,3457.7081005571526,1.4557538593343684,-0.3666990725433432,-0.3553700992079087,-0.2612097188398546,-0.4269568137984418,2,Slow Route
4245,US-2023-125850-CHO-TRI-54000,2025-01-22,2028-07-20,3,125850,United States,San Diego,California,92037,0,3,CHO-TRI-54000,12,18.75,5,12.25,6.5,13.0,4,32.076176,-81.088371,34.0522,-118.2437,3457.7081005571526,1.4557538593343684,0.4269192974126264,0.5422123565218786,0.3473177269464987,0.464151288645326,2,Slow Route
4246,US-2023-146318-CHO-SCR-58000,2025-01-22,2028-07-19,3,146318,United States,Seattle,Washington,98105,0,3,CHO-SCR-58000,13,7.2,2,5.0,2.2,7.9,0,32.881893,-111.768036,34.0522,-118.2437,615.6797715227548,-1.202424426803948,-0.5915576106975347,-0.8041613270728024,-0.5022498110019816,-0.6271550868136803,1,Fast Route
4247,US-2023-148208-CHO-FUD-51000,2025-01-22,2028-07-19,3,148208,United States,Cleveland,Ohio,44105,0,0,CHO-FUD-51000,9,10.8,3,7.2,3.6,11.8,0,32.881893,-111.768036,40.7128,-74.006,3451.7643866076123,1.450194642630482,-0.2741102627151467,-0.3553700992079087,-0.2256464265536392,-0.2960000487433611,2,Slow Route
4248,US-2023-148208-CHO-MIL-31000,2025-01-22,2028-07-19,3,148208,United States,Cleveland,Ohio,44105,0,0,CHO-MIL-31000,10,13.0,4,8.44,4.56,8.5,4,32.076176,-81.088371,40.7128,-74.006,1148.9125174872574,-0.7036863627599724,-0.0801146611703542,0.0934211286569849,-0.0359755343604901,-0.1093490272855449,1,Fast Route
4249,US-2023-113656-CHO-SCR-58000,2025-01-23,2028-07-21,3,113656,United States,Los Angeles,California,90036,0,3,CHO-SCR-58000,13,25.2,7,17.5,7.7,7.7,0,32.881893,-111.768036,34.0522,-118.2437,615.6797715227548,-1.202424426803948,0.9956791292144046,1.439794812251666,0.5844063421879352,1.254407629494951,0,Average Route
4250,US-2023-165505-OTH-GUM-21000,2025-01-23,2028-07-19,3,165505,United States,Burlington,Vermont,5401,1,0,OTH-GUM-21000,14,7.5,6,3.9,3.6,9.1,1,41.446333,-90.565487,40.7128,-74.006,1391.8131829657295,-0.4764988755462914,-0.5651036650323357,0.9910035843867724,-0.2256464265536392,-0.7927326058488399,1,Fast Route
4251,US-2023-165505-CHO-SCR-58000,2025-01-23,2028-07-19,3,165505,United States,Burlington,Vermont,5401,0,0,CHO-SCR-58000,13,46.8,13,32.5,14.3,11.8,0,32.881893,-111.768036,40.7128,-74.006,3451.7643866076123,1.450194642630482,2.900363217108732,4.132542179441028,1.8883937260158352,3.512282889065309,0,Average Route
4252,US-2023-165505-CHO-TRI-54000,2025-01-23,2028-07-19,3,165505,United States,Burlington,Vermont,5401,0,0,CHO-TRI-54000,12,7.5,2,4.9,2.6,8.4,4,32.076176,-81.088371,40.7128,-74.006,1148.9125174872574,-0.7036863627599724,-0.5651036650323357,-0.8041613270728024,-0.4232202725881695,-0.6422075885441493,1,Fast Route
4253,US-2023-109407-CHO-TRI-54000,2025-01-24,2028-07-18,2,109407,United States,Gulfport,Mississippi,39503,0,1,CHO-TRI-54000,12,15.0,4,9.8,5.2,8.3,4,32.076176,-81.088371,29.7604,-95.3698,1387.922455235033,-0.4801379131538182,0.096244976597639,0.0934211286569849,0.0904717271016093,0.0953649962488343,1,Fast Route
4254,US-2023-168046-CHO-NUT-13000,2025-01-25,2028-07-20,2,168046,United States,New York City,New York,10024,0,0,CHO-NUT-13000,11,3.49,1,2.49,1.0,10.9,0,32.881893,-111.768036,40.7128,-74.006,3451.7643866076123,1.450194642630482,-0.918704738757162,-1.252952554937696,-0.7393384262434181,-1.0049728802484534,2,Slow Route
4255,US-2023-168046-CHO-MIL-31000,2025-01-25,2028-07-20,2,168046,United States,New York City,New York,10024,0,0,CHO-MIL-31000,10,9.75,3,6.33,3.42,7.5,4,32.076176,-81.088371,40.7128,-74.006,1148.9125174872574,-0.7036863627599724,-0.3666990725433432,-0.3553700992079087,-0.2612097188398546,-0.4269568137984418,1,Fast Route
4256,US-2023-153346-CHO-FUD-51000,2025-01-25,2028-07-19,0,153346,United States,Plainfield,New Jersey,7060,0,0,CHO-FUD-51000,9,10.8,3,7.2,3.6,10.0,0,32.881893,-111.768036,40.7128,-74.006,3451.7643866076123,1.450194642630482,-0.2741102627151467,-0.3553700992079087,-0.2256464265536392,-0.2960000487433611,2,Slow Route
4257,US-2023-168046-CHO-FUD-51000,2025-01-25,2028-07-20,2,168046,United States,New York City,New York,10024,0,0,CHO-FUD-51000,9,18.0,5,12.0,6.0,11.2,0,32.881893,-111.768036,40.7128,-74.006,3451.7643866076123,1.450194642630482,0.3607844332496289,0.5422123565218786,0.2485308039292336,0.4265200343191534,2,Slow Route
4258,US-2023-153346-CHO-FUD-51000,2025-01-25,2028-07-19,0,153346,United States,Plainfield,New Jersey,7060,0,0,CHO-FUD-51000,9,18.0,5,12.0,6.0,9.9,0,32.881893,-111.768036,40.7128,-74.006,3451.7643866076123,1.450194642630482,0.3607844332496289,0.5422123565218786,0.2485308039292336,0.4265200343191534,2,Slow Route
4259,US-2023-168046-CHO-MIL-31000,2025-01-25,2028-07-20,2,168046,United States,New York City,New York,10024,0,0,CHO-MIL-31000,10,22.75,7,14.77,7.98,7.6,4,32.076176,-81.088371,40.7128,-74.006,1148.9125174872574,-0.7036863627599724,0.7796385729486129,1.439794812251666,0.6397270190776038,0.8434743322531462,0,Average Route
4260,US-2023-146437-CHO-TRI-54000,2025-01-28,2028-07-24,2,146437,United States,Los Angeles,California,90036,0,3,CHO-TRI-54000,12,7.5,2,4.9,2.6,12.0,4,32.076176,-81.088371,34.0522,-118.2437,3457.7081005571526,1.4557538593343684,-0.5651036650323357,-0.8041613270728024,-0.4232202725881695,-0.6422075885441493,2,Slow Route
4261,US-2023-166660-CHO-MIL-31000,2025-01-30,2028-07-24,2,166660,United States,Seattle,Washington,98103,0,3,CHO-MIL-31000,10,3.25,1,2.11,1.14,11.8,4,32.076176,-81.088371,34.0522,-118.2437,3457.7081005571526,1.4557538593343684,-0.9398678952893214,-1.252952554937696,-0.7116780877985839,-1.062172386824236,2,Slow Route
4262,US-2023-166660-CHO-MIL-31000,2025-01-30,2028-07-24,2,166660,United States,Seattle,Washington,98103,0,3,CHO-MIL-31000,10,13.0,4,8.44,4.56,12.2,4,32.076176,-81.088371,34.0522,-118.2437,3457.7081005571526,1.4557538593343684,-0.0801146611703542,0.0934211286569849,-0.0359755343604901,-0.1093490272855449,2,Slow Route
4263,US-2023-168032-CHO-TRI-54000,2025-01-30,2028-07-26,3,168032,United States,Rockford,Illinois,61107,0,2,CHO-TRI-54000,12,11.25,3,7.35,3.9,8.9,4,32.076176,-81.088371,39.0997,-94.5786,1447.4023046013494,-0.4245057991340267,-0.2344293442173483,-0.3553700992079087,-0.1663742727432801,-0.2734212961476576,1,Fast Route
4264,US-2023-164483-CHO-TRI-54000,2025-01-30,2028-07-26,3,164483,United States,San Francisco,California,94122,0,3,CHO-TRI-54000,12,7.5,2,4.9,2.6,13.0,4,32.076176,-81.088371,34.0522,-118.2437,3457.7081005571526,1.4557538593343684,-0.5651036650323357,-0.8041613270728024,-0.4232202725881695,-0.6422075885441493,2,Slow Route
4265,US-2023-168032-CHO-MIL-31000,2025-01-30,2028-07-26,3,168032,United States,Rockford,Illinois,61107,0,2,CHO-MIL-31000,10,9.75,3,6.33,3.42,9.0,4,32.076176,-81.088371,39.0997,-94.5786,1447.4023046013494,-0.4245057991340267,-0.3666990725433432,-0.3553700992079087,-0.2612097188398546,-0.4269568137984418,1,Fast Route
4266,US-2023-153661-CHO-TRI-54000,2025-01-30,2028-07-23,0,153661,United States,San Francisco,California,94122,0,3,CHO-TRI-54000,12,7.5,2,4.9,2.6,11.0,4,32.076176,-81.088371,34.0522,-118.2437,3457.7081005571526,1.4557538593343684,-0.5651036650323357,-0.8041613270728024,-0.4232202725881695,-0.6422075885441493,2,Slow Route
4267,US-2023-153661-CHO-TRI-54000,2025-01-30,2028-07-23,0,153661,United States,San Francisco,California,94122,0,3,CHO-TRI-54000,12,33.75,9,22.05,11.7,11.1,4,32.076176,-81.088371,34.0522,-118.2437,3457.7081005571526,1.4557538593343684,1.749616580672576,2.337377267981453,1.3747017263260564,1.9392964582312933,0,Average Route
4268,US-2023-114944-CHO-FUD-51000,2025-01-30,2028-07-27,3,114944,United States,Chicago,Illinois,60623,0,2,CHO-FUD-51000,9,14.4,4,9.6,4.8,8.6,0,32.881893,-111.768036,39.0997,-94.5786,1693.0057505735124,-0.1947903735647952,0.0433370852672411,0.0934211286569849,0.0114421886877971,0.0652599927878961,1,Fast Route
4269,US-2023-153661-CHO-NUT-13000,2025-01-30,2028-07-23,0,153661,United States,San Francisco,California,94122,0,3,CHO-NUT-13000,11,31.41,9,22.41,9.0,5.8,0,32.881893,-111.768036,34.0522,-118.2437,615.6797715227548,-1.202424426803948,1.5432758044840238,2.337377267981453,0.8412523420328246,1.9934854644609816,0,Average Route
4270,US-2023-168032-CHO-TRI-54000,2025-01-30,2028-07-26,3,168032,United States,Rockford,Illinois,61107,0,2,CHO-TRI-54000,12,15.0,4,9.8,5.2,9.2,4,32.076176,-81.088371,39.0997,-94.5786,1447.4023046013494,-0.4245057991340267,0.096244976597639,0.0934211286569849,0.0904717271016093,0.0953649962488343,1,Fast Route
4271,US-2023-159891-CHO-NUT-13000,2025-01-31,2028-07-29,3,159891,United States,Atlanta,Georgia,30318,0,1,CHO-NUT-13000,11,3.49,1,2.49,1.0,9.2,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,-0.918704738757162,-1.252952554937696,-0.7393384262434181,-1.0049728802484534,1,Fast Route
4272,US-2023-158043-CHO-SCR-58000,2025-01-31,2028-07-27,2,158043,United States,Atlantic City,New Jersey,8401,0,0,CHO-SCR-58000,13,7.2,2,5.0,2.2,11.1,0,32.881893,-111.768036,40.7128,-74.006,3451.7643866076123,1.450194642630482,-0.5915576106975347,-0.8041613270728024,-0.5022498110019816,-0.6271550868136803,2,Slow Route
4273,US-2023-159891-CHO-SCR-58000,2025-01-31,2028-07-29,3,159891,United States,Atlanta,Georgia,30318,0,1,CHO-SCR-58000,13,28.8,8,20.0,8.8,8.9,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,1.3131264771967923,1.88858604011656,0.8017375728259186,1.6307201727566776,0,Average Route
4274,US-2023-129238-OTH-KAZ-38000,2025-01-31,2028-07-27,3,129238,United States,Los Angeles,California,90045,1,3,OTH-KAZ-38000,4,16.25,5,1.25,15.0,11.2,3,35.1175,-89.971107,34.0522,-118.2437,2587.91610628571,0.6422284736057775,0.2064697502026348,0.5422123565218786,2.0266954182400063,-1.1916239017062698,2,Slow Route
4275,US-2023-147970-CHO-TRI-54000,2025-01-31,2028-07-25,2,147970,United States,Dallas,Texas,75220,0,2,CHO-TRI-54000,12,11.25,3,7.35,3.9,8.0,4,32.076176,-81.088371,39.0997,-94.5786,1447.4023046013494,-0.4245057991340267,-0.2344293442173483,-0.3553700992079087,-0.1663742727432801,-0.2734212961476576,1,Fast Route
4276,US-2023-129238-CHO-SCR-58000,2025-01-31,2028-07-27,3,129238,United States,Los Angeles,California,90045,0,3,CHO-SCR-58000,13,3.6,1,2.5,1.1,7.7,0,32.881893,-111.768036,34.0522,-118.2437,615.6797715227548,-1.202424426803948,-0.9090049586799224,-1.252952554937696,-0.7195810416399651,-1.0034676300754066,1,Fast Route
4277,US-2023-154067-CHO-TRI-54000,2025-01-02,2028-07-30,3,154067,United States,Los Angeles,California,90036,0,3,CHO-TRI-54000,12,15.0,4,9.8,5.2,13.0,4,32.076176,-81.088371,34.0522,-118.2437,3457.7081005571526,1.4557538593343684,0.096244976597639,0.0934211286569849,0.0904717271016093,0.0953649962488343,2,Slow Route
4278,US-2023-140809-CHO-SCR-58000,2025-01-02,2028-07-26,0,140809,United States,Arlington,Virginia,22204,0,1,CHO-SCR-58000,13,18.0,5,12.5,5.5,7.0,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,0.3607844332496289,0.5422123565218786,0.1497438809119684,0.5017825429714987,1,Fast Route
4279,US-2023-158841-CHO-MIL-31000,2025-02-02,2028-07-27,2,158841,United States,Arlington,Virginia,22204,0,1,CHO-MIL-31000,10,22.75,7,14.77,7.98,8.2,4,32.076176,-81.088371,29.7604,-95.3698,1387.922455235033,-0.4801379131538182,0.7796385729486129,1.439794812251666,0.6397270190776038,0.8434743322531462,0,Average Route
4280,US-2023-144645-CHO-SCR-58000,2025-02-02,2028-07-31,3,144645,United States,Houston,Texas,77041,0,2,CHO-SCR-58000,13,7.2,2,5.0,2.2,8.7,0,32.881893,-111.768036,39.0997,-94.5786,1693.0057505735124,-0.1947903735647952,-0.5915576106975347,-0.8041613270728024,-0.5022498110019816,-0.6271550868136803,1,Fast Route
4281,US-2023-158841-CHO-SCR-58000,2025-02-02,2028-07-27,2,158841,United States,Arlington,Virginia,22204,0,1,CHO-SCR-58000,13,28.8,8,20.0,8.8,7.9,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,1.3131264771967923,1.88858604011656,0.8017375728259186,1.6307201727566776,0,Average Route
4282,US-2023-147431-CHO-TRI-54000,2025-02-02,2028-07-30,3,147431,United States,New York City,New York,10011,0,0,CHO-TRI-54000,12,7.5,2,4.9,2.6,8.8,4,32.076176,-81.088371,40.7128,-74.006,1148.9125174872574,-0.7036863627599724,-0.5651036650323357,-0.8041613270728024,-0.4232202725881695,-0.6422075885441493,1,Fast Route
4283,US-2023-158841-CHO-SCR-58000,2025-02-02,2028-07-27,2,158841,United States,Arlington,Virginia,22204,0,1,CHO-SCR-58000,13,18.0,5,12.5,5.5,8.0,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,0.3607844332496289,0.5422123565218786,0.1497438809119684,0.5017825429714987,1,Fast Route
4284,US-2023-118514-CHO-NUT-13000,2025-03-02,2028-02-08,3,118514,United States,Richmond,Kentucky,40475,0,1,CHO-NUT-13000,11,13.96,4,9.96,4.0,8.9,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,0.0045379649582826,0.0934211286569849,-0.146616888139827,0.1194489990175848,1,Fast Route
4285,US-2023-117912-CHO-FUD-51000,2025-04-02,2028-07-31,3,117912,United States,Sierra Vista,Arizona,85635,0,3,CHO-FUD-51000,9,7.2,2,4.8,2.4,7.7,0,32.881893,-111.768036,34.0522,-118.2437,615.6797715227548,-1.202424426803948,-0.5915576106975347,-0.8041613270728024,-0.4627350417950756,-0.6572600902746184,1,Fast Route
4286,US-2023-101189-OTH-GUM-21000,2025-04-02,2028-01-08,3,101189,United States,Los Angeles,California,90049,1,3,OTH-GUM-21000,14,2.5,2,1.3,1.2,11.4,1,41.446333,-90.565487,34.0522,-118.2437,2560.594250957804,0.6166740616994303,-1.0060027594523189,-0.8041613270728024,-0.699823657036512,-1.1840976508410352,2,Slow Route
4287,US-2023-150077-CHO-TRI-54000,2025-04-02,2028-02-08,3,150077,United States,Rockville,Maryland,20852,0,0,CHO-TRI-54000,12,7.5,2,4.9,2.6,8.9,4,32.076176,-81.088371,40.7128,-74.006,1148.9125174872574,-0.7036863627599724,-0.5651036650323357,-0.8041613270728024,-0.4232202725881695,-0.6422075885441493,1,Fast Route
4288,US-2023-108504-CHO-SCR-58000,2025-05-02,2028-07-28,1,108504,United States,Smyrna,Georgia,30080,0,1,CHO-SCR-58000,13,7.2,2,5.0,2.2,6.2,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,-0.5915576106975347,-0.8041613270728024,-0.5022498110019816,-0.6271550868136803,1,Fast Route
4289,US-2023-108504-CHO-NUT-13000,2025-05-02,2028-07-28,1,108504,United States,Smyrna,Georgia,30080,0,1,CHO-NUT-13000,11,10.47,3,7.47,3.0,6.0,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,-0.3032096029468656,-0.3553700992079087,-0.3441907341743574,-0.2553582940710947,1,Fast Route
4290,US-2023-100993-CHO-MIL-31000,2025-05-02,2028-02-08,3,100993,United States,San Diego,California,92037,0,3,CHO-MIL-31000,10,13.0,4,8.44,4.56,13.2,4,32.076176,-81.088371,34.0522,-118.2437,3457.7081005571526,1.4557538593343684,-0.0801146611703542,0.0934211286569849,-0.0359755343604901,-0.1093490272855449,2,Slow Route
4291,US-2023-108504-CHO-TRI-54000,2025-05-02,2028-07-28,1,108504,United States,Smyrna,Georgia,30080,0,1,CHO-TRI-54000,12,7.5,2,4.9,2.6,6.4,4,32.076176,-81.088371,29.7604,-95.3698,1387.922455235033,-0.4801379131538182,-0.5651036650323357,-0.8041613270728024,-0.4232202725881695,-0.6422075885441493,1,Fast Route
4292,US-2023-108504-CHO-FUD-51000,2025-05-02,2028-07-28,1,108504,United States,Smyrna,Georgia,30080,0,1,CHO-FUD-51000,9,18.0,5,12.0,6.0,5.9,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,0.3607844332496289,0.5422123565218786,0.2485308039292336,0.4265200343191534,1,Fast Route
4293,US-2023-100993-CHO-NUT-13000,2025-05-02,2028-02-08,3,100993,United States,San Diego,California,92037,0,3,CHO-NUT-13000,11,10.47,3,7.47,3.0,7.7,0,32.881893,-111.768036,34.0522,-118.2437,615.6797715227548,-1.202424426803948,-0.3032096029468656,-0.3553700992079087,-0.3441907341743574,-0.2553582940710947,1,Fast Route
4294,US-2023-108504-CHO-TRI-54000,2025-05-02,2028-07-28,1,108504,United States,Smyrna,Georgia,30080,0,1,CHO-TRI-54000,12,11.25,3,7.35,3.9,6.6,4,32.076176,-81.088371,29.7604,-95.3698,1387.922455235033,-0.4801379131538182,-0.2344293442173483,-0.3553700992079087,-0.1663742727432801,-0.2734212961476576,1,Fast Route
4295,US-2023-108504-CHO-NUT-13000,2025-05-02,2028-07-28,1,108504,United States,Smyrna,Georgia,30080,0,1,CHO-NUT-13000,11,31.41,9,22.41,9.0,6.1,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,1.5432758044840238,2.337377267981453,0.8412523420328246,1.9934854644609816,0,Average Route
4296,US-2023-108504-CHO-FUD-51000,2025-05-02,2028-07-28,1,108504,United States,Smyrna,Georgia,30080,0,1,CHO-FUD-51000,9,25.2,7,16.8,8.4,6.0,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,0.9956791292144046,1.439794812251666,0.7227080344121065,1.149040117381668,0,Average Route
4297,US-2023-108504-CHO-FUD-51000,2025-05-02,2028-07-28,1,108504,United States,Smyrna,Georgia,30080,0,1,CHO-FUD-51000,9,3.6,1,2.4,1.2,5.9,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,-0.9090049586799224,-1.252952554937696,-0.699823657036512,-1.0185201318058756,1,Fast Route
4298,US-2023-100993-CHO-TRI-54000,2025-05-02,2028-02-08,3,100993,United States,San Diego,California,92037,0,3,CHO-TRI-54000,12,11.25,3,7.35,3.9,12.8,4,32.076176,-81.088371,34.0522,-118.2437,3457.7081005571526,1.4557538593343684,-0.2344293442173483,-0.3553700992079087,-0.1663742727432801,-0.2734212961476576,2,Slow Route
4299,US-2023-108504-CHO-SCR-58000,2025-05-02,2028-07-28,1,108504,United States,Smyrna,Georgia,30080,0,1,CHO-SCR-58000,13,10.8,3,7.5,3.3,6.1,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,-0.2741102627151467,-0.3553700992079087,-0.2849185803639983,-0.2508425435519539,1,Fast Route
4300,US-2023-108504-CHO-FUD-51000,2025-05-02,2028-07-28,1,108504,United States,Smyrna,Georgia,30080,0,1,CHO-FUD-51000,9,10.8,3,7.2,3.6,6.2,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,-0.2741102627151467,-0.3553700992079087,-0.2256464265536392,-0.2960000487433611,1,Fast Route
4301,US-2023-100993-CHO-FUD-51000,2025-05-02,2028-02-08,3,100993,United States,San Diego,California,92037,0,3,CHO-FUD-51000,9,14.4,4,9.6,4.8,7.5,0,32.881893,-111.768036,34.0522,-118.2437,615.6797715227548,-1.202424426803948,0.0433370852672411,0.0934211286569849,0.0114421886877971,0.0652599927878961,1,Fast Route
4302,US-2023-108504-CHO-MIL-31000,2025-05-02,2028-07-28,1,108504,United States,Smyrna,Georgia,30080,0,1,CHO-MIL-31000,10,9.75,3,6.33,3.42,6.6,4,32.076176,-81.088371,29.7604,-95.3698,1387.922455235033,-0.4801379131538182,-0.3666990725433432,-0.3553700992079087,-0.2612097188398546,-0.4269568137984418,1,Fast Route
4303,US-2023-125017-CHO-FUD-51000,2025-06-02,2028-03-08,3,125017,United States,Chattanooga,Tennessee,37421,0,1,CHO-FUD-51000,9,14.4,4,9.6,4.8,9.2,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,0.0433370852672411,0.0934211286569849,0.0114421886877971,0.0652599927878961,1,Fast Route
4304,US-2023-106894-CHO-FUD-51000,2025-07-02,2028-07-30,1,106894,United States,Springfield,Virginia,22153,0,1,CHO-FUD-51000,9,10.8,3,7.2,3.6,6.2,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,-0.2741102627151467,-0.3553700992079087,-0.2256464265536392,-0.2960000487433611,1,Fast Route
4305,US-2023-161662-CHO-SCR-58000,2025-07-02,2028-01-08,0,161662,United States,Lancaster,Ohio,43130,0,0,CHO-SCR-58000,13,7.2,2,5.0,2.2,10.1,0,32.881893,-111.768036,40.7128,-74.006,3451.7643866076123,1.450194642630482,-0.5915576106975347,-0.8041613270728024,-0.5022498110019816,-0.6271550868136803,2,Slow Route
4306,US-2023-106894-CHO-SCR-58000,2025-07-02,2028-07-30,1,106894,United States,Springfield,Virginia,22153,0,1,CHO-SCR-58000,13,14.4,4,10.0,4.4,5.9,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,0.0433370852672411,0.0934211286569849,-0.0675873497260148,0.1254699997097723,1,Fast Route
4307,US-2023-135461-CHO-FUD-51000,2025-07-02,2028-02-08,2,135461,United States,Los Angeles,California,90049,0,3,CHO-FUD-51000,9,18.0,5,12.0,6.0,6.7,0,32.881893,-111.768036,34.0522,-118.2437,615.6797715227548,-1.202424426803948,0.3607844332496289,0.5422123565218786,0.2485308039292336,0.4265200343191534,1,Fast Route
4308,US-2023-163048-CHO-SCR-58000,2025-08-02,2028-07-08,3,163048,United States,Houston,Texas,77036,0,2,CHO-SCR-58000,13,14.4,4,10.0,4.4,8.8,0,32.881893,-111.768036,39.0997,-94.5786,1693.0057505735124,-0.1947903735647952,0.0433370852672411,0.0934211286569849,-0.0675873497260148,0.1254699997097723,1,Fast Route
4309,US-2023-109344-CHO-TRI-54000,2025-08-02,2028-03-08,2,109344,United States,Raleigh,North Carolina,27604,0,1,CHO-TRI-54000,12,11.25,3,7.35,3.9,8.5,4,32.076176,-81.088371,29.7604,-95.3698,1387.922455235033,-0.4801379131538182,-0.2344293442173483,-0.3553700992079087,-0.1663742727432801,-0.2734212961476576,1,Fast Route
4310,US-2023-112396-CHO-SCR-58000,2025-09-02,2028-05-08,3,112396,United States,San Francisco,California,94110,0,3,CHO-SCR-58000,13,10.8,3,7.5,3.3,7.8,0,32.881893,-111.768036,34.0522,-118.2437,615.6797715227548,-1.202424426803948,-0.2741102627151467,-0.3553700992079087,-0.2849185803639983,-0.2508425435519539,1,Fast Route
4311,US-2023-112396-CHO-SCR-58000,2025-09-02,2028-05-08,3,112396,United States,San Francisco,California,94110,0,3,CHO-SCR-58000,13,7.2,2,5.0,2.2,7.6,0,32.881893,-111.768036,34.0522,-118.2437,615.6797715227548,-1.202424426803948,-0.5915576106975347,-0.8041613270728024,-0.5022498110019816,-0.6271550868136803,1,Fast Route
4312,US-2023-164938-CHO-SCR-58000,2025-11-02,2028-05-08,0,164938,United States,Tulsa,Oklahoma,74133,0,2,CHO-SCR-58000,13,25.2,7,17.5,7.7,7.0,0,32.881893,-111.768036,39.0997,-94.5786,1693.0057505735124,-0.1947903735647952,0.9956791292144046,1.439794812251666,0.5844063421879352,1.254407629494951,0,Average Route
4313,US-2023-110492-CHO-SCR-58000,2025-12-02,2028-06-08,0,110492,United States,Atlanta,Georgia,30318,0,1,CHO-SCR-58000,13,14.4,4,10.0,4.4,6.9,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,0.0433370852672411,0.0934211286569849,-0.0675873497260148,0.1254699997097723,1,Fast Route
4314,US-2023-110492-CHO-FUD-51000,2025-12-02,2028-06-08,0,110492,United States,Atlanta,Georgia,30318,0,1,CHO-FUD-51000,9,21.6,6,14.4,7.2,7.3,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,0.6782317812320169,0.9910035843867724,0.48561941917067,0.7877800758504108,0,Average Route
4315,US-2023-112942-CHO-MIL-31000,2025-02-13,2028-10-08,3,112942,United States,Los Angeles,California,90045,0,3,CHO-MIL-31000,10,9.75,3,6.33,3.42,13.2,4,32.076176,-81.088371,34.0522,-118.2437,3457.7081005571526,1.4557538593343684,-0.3666990725433432,-0.3553700992079087,-0.2612097188398546,-0.4269568137984418,2,Slow Route
4316,US-2023-134334-CHO-NUT-13000,2025-02-14,2028-07-08,0,134334,United States,Clinton,Maryland,20735,0,0,CHO-NUT-13000,11,20.94,6,14.94,6.0,9.7,0,32.881893,-111.768036,40.7128,-74.006,3451.7643866076123,1.450194642630482,0.6200331007685791,0.9910035843867724,0.2485308039292336,0.8690635851949435,0,Average Route
4317,US-2023-134334-CHO-FUD-51000,2025-02-14,2028-07-08,0,134334,United States,Clinton,Maryland,20735,0,0,CHO-FUD-51000,9,10.8,3,7.2,3.6,10.0,0,32.881893,-111.768036,40.7128,-74.006,3451.7643866076123,1.450194642630482,-0.2741102627151467,-0.3553700992079087,-0.2256464265536392,-0.2960000487433611,2,Slow Route
4318,US-2023-134334-CHO-SCR-58000,2025-02-14,2028-07-08,0,134334,United States,Clinton,Maryland,20735,0,0,CHO-SCR-58000,13,10.8,3,7.5,3.3,9.7,0,32.881893,-111.768036,40.7128,-74.006,3451.7643866076123,1.450194642630482,-0.2741102627151467,-0.3553700992079087,-0.2849185803639983,-0.2508425435519539,2,Slow Route
4319,US-2023-146150-CHO-SCR-58000,2025-02-14,2028-11-08,3,146150,United States,Jackson,Mississippi,39212,0,1,CHO-SCR-58000,13,25.2,7,17.5,7.7,9.1,0,32.881893,-111.768036,29.7604,-95.3698,1596.927113204482,-0.2846537099034891,0.9956791292144046,1.439794812251666,0.5844063421879352,1.254407629494951,0,Average Route
